ID,FARE
9319,468.921223341
9320,33.0498864072
9321,296.240107181
9322,80.9959098621
9323,309.595230031
9324,101.4096766
9325,532.903665448
9326,85.3836242543
9327,148.550005898
9328,26.6963703753
9329,785.962759009
9330,80.7015053339
9331,221.322601037
9332,37.9626165664
9333,83.3081380808
9334,14.8139960705
9335,93.2941238646
9336,865.020325207
9337,82.107475526
9338,405.706407985
9339,22.7163502356
9340,357.022844089
9341,27.8235938545
9342,993.607154446
9343,41.1097537331
9344,32.4813692942
9345,101.526807046
9346,41.1752809987
9347,67.7494845187
9348,49.6469669377
9349,460.602698704
9350,21.5158019868
9351,391.455817436
9352,31.3736706687
9353,528.310513723
9354,37.2456760858
9355,55.4828592229
9356,74.3283446784
9357,36.0125515711
9358,295.09386558
9359,257.964751702
9360,225.21789655
9361,33.1644043616
9362,34.9711937909
9363,177.180609584
9364,89.501883164
9365,40.1382646364
9366,87.7176689084
9367,36.210091064
9368,422.977959014
9369,15.5362477076
9370,528.397620327
9371,382.986212236
9372,38.9002678129
9373,36.8436555389
9374,27.8764179991
9375,370.913454057
9376,41.7217331635
9377,29.8585154455
9378,57.7283744733
9379,45.2226183191
9380,327.922484992
9381,299.952139794
9382,18.3820522856
9383,158.195170918
9384,196.139044018
9385,48.8879993449
9386,158.024736852
9387,97.9086135503
9388,30.7229214984
9389,497.969564523
9390,165.008181811
9391,43.4181054223
9392,44.7494049188
9393,166.637801039
9394,40.1160546619
9395,497.084541897
9396,21.0418999145
9397,97.8520842909
9398,71.8516603692
9399,659.553276044
9400,65.71267701
9401,97.8172451252
9402,415.991631822
9403,34.3321287679
9404,495.062127088
9405,669.078643392
9406,323.455979029
9407,29.0211425772
9408,52.7411178897
9409,292.964437543
9410,402.679793621
9411,38.8684696565
9412,29.8214945224
9413,31.8275653554
9414,644.576726324
9415,27.2984147656
9416,500.312872247
9417,56.6308346862
9418,22.213401809
9419,439.715717071
9420,39.5962222533
9421,84.6486292904
9422,28.9620673221
9423,606.007714424
9424,46.4612575914
9425,323.850241584
9426,24.5020324459
9427,44.0630161999
9428,45.0428180756
9429,535.880266023
9430,23.0908506352
9431,585.327970439
9432,510.516014239
9433,482.233112934
9434,24.8171261543
9435,551.907713969
9436,272.571270744
9437,73.5734494896
9438,40.9890039735
9439,407.33519611
9440,46.9979414283
9441,38.4805723635
9442,23.6805362873
9443,227.099234909
9444,33.2952468251
9445,917.711646033
9446,71.9934434093
9447,418.289879601
9448,37.5451427405
9449,440.762896621
9450,31.6518317111
9451,33.1132929984
9452,27.4010953281
9453,35.6277352691
9454,35.3137865202
9455,40.6794064902
9456,288.485284159
9457,45.1385586161
9458,682.498952632
9459,28.0794934444
9460,93.8947547578
9461,527.468628793
9462,216.662617436
9463,82.5123816433
9464,761.211870444
9465,518.800738777
9466,73.8323681655
9467,38.7593987945
9468,514.193397035
9469,541.110623924
9470,193.673960312
9471,52.7017050746
9472,312.761467702
9473,35.8154301769
9474,674.186578175
9475,316.338985478
9476,51.1454205918
9477,65.3210198781
9478,51.9047362011
9479,77.2310655603
9480,231.678801521
9481,477.66631776
9482,523.397324217
9483,40.6790588088
9484,557.266972657
9485,78.4601990211
9486,600.405123765
9487,377.69349998
9488,950.680228277
9489,302.449726905
9490,52.6808268114
9491,28.3328289911
9492,42.5272518589
9493,263.388727857
9494,335.771991483
9495,79.3305647562
9496,43.3515841477
9497,67.1804682889
9498,919.185138975
9499,820.703216065
9500,438.000648668
9501,35.3133393499
9502,24.4486069081
9503,419.50396513
9504,505.740542951
9505,623.620600518
9506,380.671217268
9507,59.5367181704
9508,39.7146023803
9509,59.2325642431
9510,17.8596409826
9511,238.159684507
9512,9.67963058425
9513,45.3812169272
9514,72.2203355359
9515,63.893233199
9516,384.956599145
9517,21.9944979939
9518,82.5938756375
9519,567.083281138
9520,56.3451031347
9521,34.5629704297
9522,388.067140405
9523,315.526898665
9524,657.537896301
9525,67.6207826735
9526,18.2707846099
9527,160.105131606
9528,801.925949274
9529,913.784662482
9530,560.648441467
9531,100.389450239
9532,636.11803761
9533,34.9697873303
9534,514.514133995
9535,87.4660111838
9536,55.790220468
9537,71.4924723074
9538,354.874344591
9539,281.676768651
9540,42.5330504313
9541,738.552246779
9542,826.393498165
9543,66.8061190046
9544,28.2222259545
9545,36.2674181981
9546,58.6994750498
9547,67.1885159305
9548,97.4550183953
9549,52.7748053268
9550,86.9242354583
9551,25.592519957
9552,99.890395491
9553,378.273029613
9554,22.2920044702
9555,611.978281123
9556,101.323442518
9557,358.116670796
9558,477.08088594
9559,31.0893713161
9560,54.7779273897
9561,93.4056145992
9562,38.0307715826
9563,777.698074758
9564,69.5566123879
9565,37.5412259622
9566,506.358646165
9567,162.975616303
9568,698.945198576
9569,301.629827273
9570,288.91597985
9571,548.2692343
9572,44.4973552074
9573,57.8894615639
9574,30.7815539422
9575,294.081433061
9576,356.837745436
9577,80.9544812677
9578,22.7969120726
9579,917.01218112
9580,503.506607516
9581,515.242998901
9582,239.494230829
9583,377.538155302
9584,50.7529359654
9585,55.8333493689
9586,78.8489879842
9587,78.6916482853
9588,235.021976758
9589,33.0568496325
9590,80.1770776054
9591,421.954911292
9592,76.5958063869
9593,48.5690934321
9594,80.6819822001
9595,708.12677055
9596,50.6309425322
9597,232.624251611
9598,35.943173909
9599,30.7762021615
9600,61.2618794676
9601,592.893250257
9602,38.6274334003
9603,39.0268146793
9604,193.120198655
9605,42.9776252685
9606,78.0392111009
9607,779.654372438
9608,757.024929832
9609,31.1037260895
9610,444.136020951
9611,63.1445761883
9612,57.8423391569
9613,57.7753929708
9614,68.015092751
9615,1118.11723699
9616,216.176630372
9617,39.4747547606
9618,34.4529103297
9619,734.645390179
9620,103.984659546
9621,87.2516483832
9622,55.7948480118
9623,491.376906302
9624,879.485643319
9625,28.1120790519
9626,818.865806605
9627,23.0267175355
9628,21.7975814085
9629,276.18029349
9630,481.617652713
9631,104.649864622
9632,660.879374096
9633,85.6461797504
9634,30.0881226559
9635,69.461839134
9636,537.225371621
9637,447.602589144
9638,451.325135803
9639,31.2620272057
9640,70.124695142
9641,128.817186703
9642,710.877999183
9643,474.941346377
9644,72.9109023788
9645,715.262709056
9646,57.1665584924
9647,530.796774348
9648,657.717666628
9649,146.610063038
9650,663.718198956
9651,58.2016023928
9652,306.155829827
9653,39.3742423589
9654,190.627680778
9655,60.9313425736
9656,39.4070617636
9657,50.3785132311
9658,330.557046088
9659,14.7290260466
9660,30.8918763964
9661,37.2499448234
9662,51.7448703636
9663,45.0852016385
9664,47.9283351277
9665,41.9643622675
9666,53.9985527811
9667,1052.29719048
9668,43.3484438964
9669,54.2843876559
9670,24.4792477608
9671,62.3435224873
9672,762.413415629
9673,244.077694346
9674,65.9111926251
9675,51.6017583983
9676,36.3668131944
9677,34.5705835082
9678,30.9892754276
9679,47.5021027206
9680,477.196939114
9681,46.2365899285
9682,36.975179208
9683,7.14345849049
9684,492.197446644
9685,844.966073579
9686,19.5006433689
9687,46.7862178824
9688,521.697258416
9689,55.0405424648
9690,210.712708084
9691,97.1038627001
9692,42.718980272
9693,59.4004035016
9694,41.984006831
9695,56.1484660422
9696,206.301427847
9697,315.873252235
9698,626.860863257
9699,52.4826453505
9700,34.4482209274
9701,874.829176097
9702,28.3501570165
9703,73.7822149397
9704,463.81514234
9705,61.4682484859
9706,80.5562751702
9707,70.9634660359
9708,874.454925518
9709,643.240318769
9710,46.6579046292
9711,526.704279963
9712,30.1433782698
9713,54.1460322908
9714,25.7801430191
9715,27.4182138827
9716,413.925259182
9717,43.3546569826
9718,642.356726555
9719,473.015740593
9720,1090.0396943
9721,316.664529454
9722,177.130232743
9723,328.060149705
9724,41.3205310863
9725,1079.37347657
9726,38.0293930401
9727,47.1387668095
9728,798.578801366
9729,245.344411739
9730,595.907148776
9731,30.0960224709
9732,845.455544943
9733,39.8428219805
9734,478.002149325
9735,194.151368745
9736,62.3316102215
9737,33.7715548936
9738,99.269959919
9739,657.204076418
9740,39.5392782503
9741,231.747852353
9742,1048.0384229
9743,646.276040041
9744,552.487583043
9745,440.608516529
9746,601.883675655
9747,45.779662138
9748,67.1128910683
9749,910.234385623
9750,73.828489506
9751,46.4784336795
9752,46.2667284871
9753,910.713600879
9754,275.684971174
9755,55.0413542701
9756,36.8735754588
9757,54.6356623427
9758,563.27268814
9759,393.109130172
9760,89.2571827685
9761,732.909682011
9762,36.1405673014
9763,265.112067256
9764,875.386765967
9765,97.6413920279
9766,768.309667105
9767,80.3935181007
9768,582.502811799
9769,69.9376960512
9770,76.9296521114
9771,867.244240375
9772,473.761514132
9773,46.8129071019
9774,209.691744674
9775,527.156039777
9776,25.1614662778
9777,64.6447725991
9778,570.669273438
9779,33.3087932005
9780,45.2568145622
9781,600.78299084
9782,603.572792013
9783,44.9421481519
9784,87.9704752128
9785,64.0248837335
9786,525.53131579
9787,35.0214514313
9788,47.8321284014
9789,490.325649312
9790,40.302308823
9791,190.244738768
9792,280.721185216
9793,350.152586703
9794,627.744837581
9795,101.733578437
9796,202.02640818
9797,205.482711252
9798,46.611529591
9799,29.8359003545
9800,31.6918906372
9801,622.184417258
9802,968.26246487
9803,73.1519344653
9804,38.7636310604
9805,65.6039013306
9806,520.450428727
9807,413.452467318
9808,37.4503604567
9809,234.837353009
9810,45.3605190914
9811,66.8242622708
9812,44.8035718938
9813,793.09877209
9814,88.5540260808
9815,54.3001086112
9816,37.6435034272
9817,40.8162782634
9818,42.489936761
9819,284.295930969
9820,436.781749284
9821,42.4534649142
9822,85.7728011099
9823,650.411026836
9824,13.5421447194
9825,38.0500140385
9826,48.8182064659
9827,71.6728839952
9828,28.9052277659
9829,21.145344796
9830,44.3763174271
9831,391.242591029
9832,620.016107702
9833,42.8676655289
9834,643.167524827
9835,84.7737125449
9836,1174.11951818
9837,852.702714642
9838,26.8731074807
9839,87.1377490696
9840,579.05967849
9841,350.383141935
9842,174.762846603
9843,628.837125425
9844,439.147072402
9845,68.5088399636
9846,1180.56735229
9847,35.7882330789
9848,413.35493782
9849,35.7787958411
9850,51.7923810419
9851,64.3190570903
9852,390.981630597
9853,505.384461028
9854,40.8927458259
9855,50.0084261905
9856,78.4994549163
9857,38.3533764981
9858,93.9275174688
9859,52.1073975213
9860,775.17352124
9861,38.5937553859
9862,56.59909302
9863,77.8604936002
9864,26.1999454981
9865,82.1702558744
9866,31.0514349
9867,177.775200554
9868,35.7397503533
9869,35.0259309763
9870,26.77966203
9871,355.340226124
9872,894.761853736
9873,34.4880648315
9874,40.658028094
9875,246.309250517
9876,26.6236477223
9877,27.8017186256
9878,50.3164324496
9879,560.425224077
9880,45.9534737002
9881,795.908424113
9882,40.5411960532
9883,346.719426638
9884,68.8509882714
9885,42.0719624144
9886,44.7158755664
9887,23.3366517226
9888,36.4582437232
9889,596.336816935
9890,36.3420593669
9891,975.178324462
9892,32.3061834459
9893,38.6340646831
9894,332.453849584
9895,32.150958185
9896,45.8554961858
9897,62.1976229403
9898,52.3785407036
9899,75.930765677
9900,372.129696246
9901,61.0060907093
9902,316.539091418
9903,345.74081937
9904,516.097405569
9905,402.326364542
9906,84.9761355249
9907,67.7377347085
9908,57.7046938808
9909,471.283569242
9910,51.1460192172
9911,57.4172170075
9912,58.5300649302
9913,27.8695726143
9914,68.8450063047
9915,299.516621425
9916,99.4033869089
9917,397.651639887
9918,766.369612869
9919,825.926118075
9920,72.3732227292
9921,687.361184035
9922,41.8103772428
9923,30.9554809836
9924,39.2077594043
9925,26.4187864701
9926,874.011359629
9927,20.3526758604
9928,708.951958932
9929,25.5279214631
9930,1018.37342872
9931,28.8169521947
9932,718.036848976
9933,58.5302829564
9934,86.1374821674
9935,28.1101487519
9936,516.467965095
9937,480.933729597
9938,48.3945969735
9939,782.004664301
9940,183.31977981
9941,1074.71623406
9942,57.0245843459
9943,602.903111961
9944,741.770664675
9945,414.366499035
9946,536.443825455
9947,539.077708496
9948,56.7575429402
9949,379.327787002
9950,577.075837829
9951,26.5164440224
9952,61.5785301196
9953,54.5531672739
9954,69.4249621329
9955,325.631631859
9956,47.4780040464
9957,40.6974491532
9958,347.307770536
9959,32.180828979
9960,354.072434618
9961,77.618411658
9962,623.890000601
9963,125.546574522
9964,78.3971598836
9965,234.532621302
9966,739.814491574
9967,594.234338152
9968,52.4069686869
9969,36.1037044313
9970,68.4592960555
9971,39.2822301024
9972,823.518950354
9973,289.074455036
9974,91.3151909463
9975,598.583574065
9976,59.8328517778
9977,214.597092955
9978,78.784757956
9979,282.770846496
9980,397.228703577
9981,35.7158097007
9982,375.505950226
9983,41.4329775021
9984,54.2479041724
9985,856.128496029
9986,316.699828022
9987,1106.31996788
9988,298.052436791
9989,243.547372756
9990,35.3998269024
9991,935.92944679
9992,401.618183147
9993,32.9913380576
9994,408.746611773
9995,709.454242818
9996,366.443872369
9997,76.1424195114
9998,450.872851297
9999,260.294321077
10000,21.8837082456
10001,351.599936678
10002,436.561689593
10003,726.510944171
10004,842.920501744
10005,314.655350205
10006,38.7153464743
10007,101.651687653
10008,879.650066155
10009,28.960306737
10010,495.090130551
10011,32.8887234806
10012,42.6225472447
10013,43.5531930939
10014,433.438406779
10015,478.929973396
10016,323.001982373
10017,52.0993032309
10018,748.915114827
10019,55.6209182525
10020,46.9717785952
10021,460.516600639
10022,52.0946848097
10023,54.1810517374
10024,1033.19065584
10025,489.118519813
10026,212.80698658
10027,34.6102630088
10028,200.844291769
10029,96.2860242411
10030,385.691374545
10031,43.2285256724
10032,53.7624413381
10033,815.42461364
10034,338.228650808
10035,919.133592142
10036,363.929538717
10037,52.2631662647
10038,77.0104553356
10039,427.499258994
10040,115.699092521
10041,198.284742244
10042,249.364030698
10043,44.6115332198
10044,566.270523781
10045,38.08081491
10046,60.6351278669
10047,443.448088537
10048,44.4096817199
10049,43.2550012109
10050,385.300058641
10051,158.468051514
10052,39.4347533066
10053,67.4125415456
10054,207.785896717
10055,16.0340264549
10056,28.7629371688
10057,51.0793734056
10058,533.159039393
10059,495.256378563
10060,781.958812582
10061,53.4861783299
10062,86.320766999
10063,25.3584423921
10064,465.834760932
10065,287.807175028
10066,58.9779902774
10067,45.4527057364
10068,33.5011887265
10069,56.0777188549
10070,40.9104247035
10071,39.1580941517
10072,40.2814878785
10073,717.513415943
10074,42.1251349576
10075,14.428427169
10076,49.7616175066
10077,602.161773769
10078,281.328160533
10079,468.669572313
10080,550.925119773
10081,38.91664491
10082,341.213794572
10083,39.3864629181
10084,480.960770601
10085,64.9562897072
10086,25.3171211041
10087,106.422256126
10088,29.7327212554
10089,96.2041455779
10090,25.4500757895
10091,334.79300352
10092,19.7532124846
10093,87.0224096353
10094,47.9559712542
10095,432.323531375
10096,505.544556243
10097,38.2449968143
10098,103.088209745
10099,509.183319087
10100,30.6172266308
10101,762.862364655
10102,592.971537559
10103,121.731781952
10104,38.9901520717
10105,83.1192054446
10106,477.094480932
10107,328.795323406
10108,53.9571764175
10109,54.5768782902
10110,46.3548749448
10111,58.1093905704
10112,530.283444777
10113,81.5978483115
10114,51.7327617914
10115,59.7927886556
10116,477.763427299
10117,446.99402213
10118,692.437658801
10119,84.1107136267
10120,32.910666518
10121,330.881890686
10122,34.7755906274
10123,48.2398061774
10124,50.7756732104
10125,48.8539363075
10126,73.2365858784
10127,34.8765168534
10128,178.175560338
10129,31.0970876059
10130,53.7568847579
10131,34.52103655
10132,335.433641127
10133,29.4211968971
10134,32.6432583957
10135,181.237326702
10136,396.420580116
10137,100.260794247
10138,531.272175483
10139,59.4372915437
10140,148.521275949
10141,37.024370943
10142,89.3282297774
10143,432.337311908
10144,55.7724865713
10145,238.328243663
10146,200.773891314
10147,119.250583701
10148,33.2139412167
10149,619.092685986
10150,957.866164321
10151,314.486860781
10152,29.5082277084
10153,427.419579408
10154,18.2372568861
10155,438.29228882
10156,32.8114331237
10157,238.272483552
10158,68.9179527196
10159,585.505674854
10160,53.7694872648
10161,621.963906379
10162,862.767707919
10163,359.301402388
10164,82.9392888821
10165,35.5707957173
10166,222.885311393
10167,171.205489969
10168,32.2511540404
10169,39.477458077
10170,32.4794680233
10171,299.932171437
10172,32.7251177698
10173,315.86715595
10174,36.4966640885
10175,45.0204694073
10176,31.021378844
10177,396.796284659
10178,60.6894440761
10179,81.2568341347
10180,841.636925248
10181,656.511803689
10182,343.651520046
10183,64.4073897865
10184,336.673981332
10185,38.0263215222
10186,351.089878624
10187,314.275121817
10188,25.0913083979
10189,914.010350546
10190,41.8863558797
10191,30.6958521591
10192,54.693995248
10193,33.3548807164
10194,27.606219988
10195,429.085175131
10196,401.605191805
10197,149.019189862
10198,99.0243320311
10199,67.8922015632
10200,53.3568368752
10201,200.293792575
10202,781.556568204
10203,38.7292535916
10204,52.2129518762
10205,445.4356865
10206,79.9671759176
10207,29.1777815464
10208,380.979506212
10209,266.064003341
10210,21.6907664001
10211,28.1902102327
10212,334.00822229
10213,376.674398431
10214,253.732873916
10215,179.799910569
10216,302.386463607
10217,83.0537767857
10218,358.877435417
10219,397.60701429
10220,64.0335279793
10221,28.4684265329
10222,884.310318389
10223,1046.48373308
10224,56.287251121
10225,92.3101933681
10226,20.1215647544
10227,600.633972402
10228,372.756828775
10229,27.1491552183
10230,88.310155094
10231,199.577801535
10232,65.1856414795
10233,463.793291964
10234,374.153648467
10235,232.906469538
10236,63.2286939468
10237,304.386398334
10238,252.552002096
10239,507.861532367
10240,39.1603687418
10241,590.164494203
10242,287.865168504
10243,73.070256858
10244,57.6391175698
10245,61.2902623476
10246,79.8470111433
10247,899.020205636
10248,507.949921025
10249,42.6242443233
10250,36.3735505648
10251,50.647904518
10252,43.9497331354
10253,79.9451576791
10254,364.472244287
10255,272.388836582
10256,26.2002188233
10257,47.1253201905
10258,52.3617829299
10259,60.1312246213
10260,32.2651771964
10261,78.6357523559
10262,33.6931896923
10263,20.8754925822
10264,37.7410427507
10265,59.3344308703
10266,62.446304959
10267,1254.71702897
10268,22.0026371101
10269,86.5250394689
10270,60.9501554686
10271,918.040622033
10272,852.505427763
10273,95.340715172
10274,489.998257239
10275,37.6718961241
10276,30.924585611
10277,362.395523558
10278,40.2164287495
10279,112.772643216
10280,121.546778192
10281,263.117489511
10282,31.8075677549
10283,601.737732382
10284,33.3638113505
10285,385.703348113
10286,82.545842174
10287,42.632057157
10288,29.6751231552
10289,25.5159161231
10290,434.649068603
10291,36.7478699177
10292,386.101619788
10293,699.570029211
10294,52.2653717796
10295,68.1565845158
10296,87.5329711872
10297,23.8788063142
10298,50.0670810698
10299,66.4313199975
10300,53.0612866065
10301,66.5562865454
10302,70.5180335074
10303,84.2012552658
10304,52.6347774697
10305,762.66960499
10306,14.2369894724
10307,31.9328089533
10308,1037.87082373
10309,69.9444578225
10310,220.020751682
10311,419.165058739
10312,53.8323644365
10313,21.7767288615
10314,88.7600172132
10315,402.998083421
10316,273.568842147
10317,756.074964775
10318,67.9053258364
10319,47.1751126789
10320,61.6062078703
10321,517.295520735
10322,28.2054320923
10323,460.04576595
10324,494.530402173
10325,569.099755762
10326,22.0862874981
10327,70.2700958271
10328,630.029187892
10329,180.384587901
10330,487.931847899
10331,429.478239166
10332,679.925824243
10333,65.3572733346
10334,574.37223058
10335,1033.9518808
10336,390.56826294
10337,64.0450193495
10338,621.761328489
10339,387.660860092
10340,90.3306153046
10341,39.5818391906
10342,24.2496634049
10343,69.9221702204
10344,524.541383776
10345,39.5535666809
10346,56.6218268391
10347,285.99690528
10348,310.27474189
10349,42.1626682556
10350,44.5459622067
10351,566.582057387
10352,75.8886165394
10353,393.404884999
10354,887.444472793
10355,30.6938058656
10356,35.4890388955
10357,24.9322398532
10358,437.699572885
10359,339.826177948
10360,628.296225727
10361,516.60026505
10362,29.0064725108
10363,46.7049987364
10364,843.169488958
10365,395.190204254
10366,70.1329034092
10367,519.107690372
10368,446.839646875
10369,83.3848339396
10370,39.1736787114
10371,62.9119635811
10372,51.7864292449
10373,36.244313104
10374,34.7985882686
10375,483.827775952
10376,457.795359689
10377,422.04967911
10378,1188.16752971
10379,979.674929938
10380,47.4681029118
10381,594.124475641
10382,47.1759302274
10383,37.3546928171
10384,84.2411105261
10385,624.335934098
10386,464.099835036
10387,566.778692893
10388,26.1774660211
10389,409.222107093
10390,43.9251813917
10391,37.3313977088
10392,972.900977814
10393,229.979553502
10394,27.1574472685
10395,247.398377891
10396,60.2813523441
10397,419.588674714
10398,21.2324289728
10399,46.1892447324
10400,91.9785790003
10401,68.2660264369
10402,24.915723011
10403,25.2393912435
10404,841.601506322
10405,149.056375128
10406,39.6791434338
10407,851.056715938
10408,28.9486167869
10409,22.818008427
10410,301.581867362
10411,116.938393965
10412,47.4226733049
10413,332.792495387
10414,27.9232758383
10415,412.405457203
10416,217.977509322
10417,57.1500619671
10418,37.6106857969
10419,103.462847082
10420,681.214302971
10421,302.616558824
10422,42.0335118894
10423,485.038362153
10424,1028.13377343
10425,797.874072197
10426,64.7754209859
10427,199.889380906
10428,20.1590433885
10429,50.0793596171
10430,368.134964515
10431,417.88196419
10432,126.093528399
10433,67.6964117112
10434,277.909273198
10435,77.0439296029
10436,45.5975171346
10437,382.587640498
10438,330.067689253
10439,51.0605252614
10440,29.200826917
10441,249.590069823
10442,139.277551075
10443,70.0683601266
10444,29.4574822333
10445,226.889141225
10446,294.995882033
10447,480.081849649
10448,54.9815931189
10449,540.482535302
10450,35.7744126993
10451,289.264647717
10452,543.570064367
10453,47.6457588868
10454,26.5201785691
10455,257.977125702
10456,61.5931326237
10457,645.558986696
10458,45.2612159646
10459,76.3317221218
10460,50.4542961759
10461,87.3126222315
10462,44.8087942167
10463,381.676293046
10464,80.7457005687
10465,37.0719321102
10466,1079.20376294
10467,40.0396243205
10468,38.3613502629
10469,79.1216764538
10470,28.8930391671
10471,234.536906959
10472,78.7590736065
10473,50.6686451692
10474,370.385810124
10475,606.811271133
10476,125.687842072
10477,45.2060062782
10478,22.3521242863
10479,229.859499902
10480,476.237347557
10481,33.1373684536
10482,55.3670683088
10483,725.188513964
10484,195.138905494
10485,49.5089291051
10486,22.6425568502
10487,475.489469353
10488,1249.17376578
10489,44.0352259729
10490,503.864026163
10491,20.6797401771
10492,64.6571863252
10493,72.8712680017
10494,53.5065917773
10495,201.197525288
10496,34.4564299525
10497,1213.83664441
10498,69.9627251789
10499,34.9499094422
10500,46.9205951875
10501,19.9444099213
10502,57.293694237
10503,62.6675494694
10504,41.6988396584
10505,362.585002912
10506,564.051519668
10507,270.245256656
10508,613.531216456
10509,464.012599772
10510,68.5778272296
10511,28.0554733115
10512,284.883342138
10513,102.744831549
10514,856.844014594
10515,61.9286829785
10516,67.4384547702
10517,75.5378360666
10518,52.1106412394
10519,50.9551904937
10520,47.0558122952
10521,46.9675612443
10522,36.0513182042
10523,66.9278762416
10524,50.1454225872
10525,854.093100466
10526,33.4931877172
10527,170.489298129
10528,303.287961294
10529,68.0663447561
10530,14.6699580974
10531,246.065923382
10532,81.662822603
10533,78.58479725
10534,175.922865881
10535,662.587380848
10536,45.5807429695
10537,38.5274075657
10538,475.465143321
10539,58.9368340216
10540,54.5529496501
10541,26.1121849713
10542,37.9388534567
10543,291.299641522
10544,467.032139433
10545,42.9120965892
10546,577.733580446
10547,32.467181395
10548,562.975105603
10549,37.451526536
10550,29.8097769909
10551,38.3476182212
10552,40.3130952161
10553,36.6313320061
10554,256.931664889
10555,47.2285068192
10556,19.7897124764
10557,12.7335321499
10558,71.748998954
10559,63.2753974636
10560,50.9619749393
10561,521.758244459
10562,21.7730276176
10563,21.6436773703
10564,410.562585927
10565,7.78755153668
10566,79.7275386657
10567,102.424241601
10568,1206.46544172
10569,913.795659228
10570,89.321643602
10571,34.7711230504
10572,326.216117763
10573,299.134670471
10574,77.3143229035
10575,265.608139456
10576,458.513816424
10577,33.472212989
10578,17.0595433594
10579,83.5805021607
10580,164.848173228
10581,104.798084136
10582,90.3101347424
10583,211.533700417
10584,45.022525459
10585,678.012174148
10586,59.9910271358
10587,748.93810729
10588,521.46570282
10589,60.0980483227
10590,78.758067449
10591,45.5073379437
10592,30.0309306355
10593,23.6673554018
10594,68.7636721815
10595,24.668949947
10596,81.3260395489
10597,34.7597271222
10598,81.8692314432
10599,31.9861046593
10600,225.752098227
10601,449.060325296
10602,604.203285295
10603,48.0135707838
10604,690.23871677
10605,82.5488453397
10606,994.987845686
10607,256.161511963
10608,34.565899154
10609,292.505122564
10610,50.3803182599
10611,45.2296153931
10612,39.9334866665
10613,788.787129896
10614,506.197037162
10615,52.8332731293
10616,53.6506126944
10617,64.3494236911
10618,40.5624641052
10619,900.88518644
10620,1085.18892747
10621,43.6579070858
10622,408.502234401
10623,387.272210267
10624,66.6541345814
10625,32.4045664201
10626,610.615984278
10627,164.35860912
10628,49.748354382
10629,17.2367732231
10630,46.8780760099
10631,60.8139474356
10632,511.555599617
10633,83.0965889963
10634,413.851687183
10635,410.171563022
10636,490.795265073
10637,61.8877959035
10638,86.8995595783
10639,78.0923457142
10640,40.5696021512
10641,21.0143921478
10642,730.371835221
10643,86.4708566274
10644,24.0413479324
10645,447.569799798
10646,69.5784971529
10647,35.3447355172
10648,49.7276942041
10649,29.4120006469
10650,421.863969328
10651,26.1189559103
10652,316.644541047
10653,52.7313908062
10654,89.9578432659
10655,34.7013421038
10656,52.1319168733
10657,581.906822744
10658,325.707316727
10659,129.095710187
10660,51.1479783128
10661,56.2448912735
10662,948.127226479
10663,84.5426467884
10664,1033.26544212
10665,57.3175405745
10666,56.9670273487
10667,30.9597877899
10668,79.1609289252
10669,188.818569992
10670,71.4483599048
10671,348.660815856
10672,47.9338313752
10673,58.6630623381
10674,74.5613019434
10675,67.5298166575
10676,22.9992349957
10677,675.557597162
10678,45.6677294584
10679,246.197426246
10680,118.591614032
10681,21.9245977821
10682,345.361251668
10683,555.323067828
10684,172.606405497
10685,61.4880925413
10686,615.322493975
10687,37.3512366918
10688,58.0277020712
10689,804.824757271
10690,40.7745146385
10691,31.1086523016
10692,51.8527288796
10693,41.7028391494
10694,41.1627933736
10695,45.371934588
10696,40.0929845988
10697,34.7129687589
10698,129.992384841
10699,338.382152423
10700,732.775330403
10701,341.91280853
10702,461.405361141
10703,35.7516454388
10704,32.0895484574
10705,69.2177323362
10706,57.3202898961
10707,234.446952583
10708,469.797941537
10709,211.563138735
10710,29.8760017611
10711,79.4506697051
10712,804.851695183
10713,60.2211018394
10714,60.0693444268
10715,71.1655348048
10716,32.2407454289
10717,67.0097719375
10718,35.7010637746
10719,40.1641166014
10720,16.6849603634
10721,519.648976367
10722,39.5738769459
10723,857.212276004
10724,1042.41248576
10725,99.1082493856
10726,43.3331812927
10727,26.5547503073
10728,73.4012745186
10729,66.989864446
10730,433.898247512
10731,36.3428425517
10732,41.068372048
10733,419.09586688
10734,647.542391254
10735,249.376172096
10736,280.920647565
10737,244.874899865
10738,440.625473791
10739,568.681926079
10740,55.6875567635
10741,29.8407330022
10742,334.884043072
10743,27.7445265926
10744,41.3854485292
10745,886.305681575
10746,347.381911272
10747,139.024525175
10748,48.6545167326
10749,193.351683197
10750,51.7343030147
10751,59.9454247209
10752,560.66088711
10753,21.8697675379
10754,550.741876824
10755,651.959137528
10756,24.6337302209
10757,44.2988628499
10758,26.2596393163
10759,25.8937200738
10760,70.6977785268
10761,26.3450566003
10762,63.5524018685
10763,638.830115127
10764,603.386942627
10765,61.1168520682
10766,30.6995396417
10767,163.324626483
10768,22.3101586619
10769,62.851062204
10770,268.974845133
10771,95.2138521419
10772,571.183126257
10773,476.589200402
10774,431.720635004
10775,67.5868758721
10776,640.313958602
10777,304.453040179
10778,87.1445268666
10779,41.502268216
10780,33.4505425109
10781,30.7365225384
10782,20.1285562829
10783,50.493816465
10784,86.9403728718
10785,73.6869794054
10786,716.549226206
10787,67.0629977348
